"8370","662","-57","841","367"
"8371","662","56","941","101"
"8372","662","1290","435","149"
"8373","662","1069","441","158"
"8374","662","1304","279","133"
"8375","662","1109","221","103"
"8376","662","1261","322","289"
"8377","662","1278","293","118"
"8378","662","543","744","201"
"8379","662","507","595","138"
"8380","662","663","771","269"
"8381","662","949","728","109"
"8382","662","1094","818","253"
"8383","662","504","780","172"
"8384","662","498","772","168"
"8385","662","423","164","119"
"8386","662","432","-21","113"
"8387","662","588","375","106"
"8388","662","737","314","226"
"8389","662","826","202","113"
"8390","662","505","243","162"
"8391","662","398","213","108"
"8392","662","492","528","166"
"8393","662","704","508","126"
"8394","662","805","324","107"
"8395","662","711","336","162"
"8396","662","1035","548","171"
"8397","662","967","294","176"
"8398","662","1191","386","100"
"8399","662","971","506","108"
"8400","662","519","320","131"
"8401","662","578","292","110"
"8402","662","781","591","185"
"8403","662","824","389","137"
"8404","662","909","607","249"
"8405","662","1068","388","215"
"8406","662","971","448","130"
"8407","662","1338","412","124"
"8408","662","511","378","118"
"8409","662","653","385","131"
"8410","662","756","431","111"
"8411","662","686","403","167"
"8412","662","618","599","121"
"8413","662","394","535","162"
"8414","662","541","460","201"
"8415","662","596","591","276"
"8416","662","529","792","176"
"8417","662","507","687","123"
"8418","662","547","601","341"
"8419","662","597","834","105"
"8420","662","729","706","225"
"8421","662","717","809","247"
"8422","662","540","734","134"
"8423","662","610","782","155"
"8424","662","690","653","161"
"8425","662","1043","829","123"
"8426","662","798","664","104"
"8427","662","676","688","118"
"8428","662","798","859","189"
"8429","662","804","749","112"
"8430","662","702","563","165"
"8431","662","878","729","109"
"8432","662","711","628","127"
"8433","662","615","690","270"
"8434","662","712","820","112"
"8435","662","575","785","183"
"8436","662","784","909","136"
"8437","662","1621","345","109"
"8438","662","1927","-81","102"
"8439","662","608","532","125"
"8440","662","469","608","111"
"8441","662","449","379","155"
"8442","662","558","388","121"
"8443","662","407","344","112"
"8444","662","513","297","150"
"8445","662","608","633","141"
"8446","662","530","723","109"
"8447","662","531","816","144"
"8448","662","292","681","283"
"8449","662","552","778","112"
"8450","662","554","394","103"
"8451","662","695","341","122"
"8452","662","235","724","100"
"8453","662","606","679","187"
"8454","662","431","818","262"
"8455","662","313","423","107"
"8456","662","560","712","142"
"8457","662","334","652","101"
"8458","662","427","557","135"
"8459","662","531","589","106"
"8460","662","1190","654","160"
"8461","662","1224","646","146"
"8462","662","1131","809","109"
"8463","662","906","559","164"
"8464","662","930","416","115"
"8465","662","804","315","112"
"8466","662","528","397","128"
"8467","662","558","579","127"
"8468","662","819","704","109"
"8469","662","1110","734","103"
"8470","662","1224","584","108"
"8471","662","1399","523","101"
"8472","662","1001","587","150"
"8473","662","1050","374","102"
"8474","662","1064","286","100"
"8475","662","1021","612","117"
"8476","662","922","482","117"
"8477","662","1263","315","105"
"8478","662","1264","302","117"
"8479","662","790","411","185"
"8480","662","568","285","150"
"8481","662","649","286","115"
"8482","662","456","517","132"
"8483","662","664","264","184"
"8484","662","878","73","115"
