"15849","693","1015","111","110"
"15850","693","677","134","339"
"15851","693","817","249","150"
"15852","693","974","412","118"
"15853","693","643","153","146"
"15854","693","676","253","235"
"15855","693","1080","493","244"
"15856","693","1548","494","177"
"15857","693","1039","236","115"
"15858","693","1016","276","128"
"15859","693","1087","387","127"
"15860","693","1098","219","350"
"15861","693","717","359","170"
"15862","693","843","365","142"
"15863","693","684","331","418"
"15864","693","901","388","236"
"15865","693","897","311","122"
"15866","693","723","264","165"
"15867","693","523","216","293"
"15868","693","482","83","221"
"15869","693","412","52","243"
"15870","693","444","153","123"
"15871","693","525","178","297"
"15872","693","614","436","136"
"15873","693","643","373","766"
"15874","693","711","276","429"
"15875","693","577","286","224"
"15876","693","602","255","235"
"15877","693","673","424","181"
"15878","693","571","303","116"
"15879","693","750","429","142"
"15880","693","592","377","180"
"15881","693","370","445","212"
"15882","693","324","560","120"
"15883","693","423","604","253"
"15884","693","602","628","523"
"15885","693","445","466","515"
"15886","693","747","611","286"
"15887","693","526","459","241"
"15888","693","572","623","112"
"15889","693","664","546","128"
"15890","693","516","594","130"
"15891","693","344","491","171"
"15892","693","425","586","142"
"15893","693","558","484","194"
"15894","693","692","514","114"
"15895","693","545","562","120"
"15896","693","549","525","338"
"15897","693","393","493","193"
"15898","693","364","562","105"
"15899","693","854","649","128"
"15900","693","557","445","376"
"15901","693","640","493","148"
"15902","693","626","605","143"
"15903","693","472","500","187"
"15904","693","684","596","147"
"15905","693","473","514","167"
"15906","693","848","488","405"
"15907","693","709","475","548"
"15908","693","733","370","189"
"15909","693","637","462","373"
"15910","693","596","459","181"
"15911","693","646","317","242"
"15912","693","358","328","634"
"15913","693","541","325","136"
"15914","693","432","135","119"
"15915","693","596","534","158"
"15916","693","421","586","325"
"15917","693","314","527","758"
"15918","693","467","420","159"
"15919","693","363","441","119"
"15920","693","472","365","111"
"15921","693","367","425","501"
"15922","693","526","478","275"
"15923","693","582","356","499"
"15924","693","849","533","210"
"15925","693","633","506","487"
"15926","693","664","492","585"
"15927","693","465","552","140"
"15928","693","792","537","197"
"15929","693","766","480","242"
"15930","693","835","586","641"
"15931","693","958","690","177"
"15932","693","947","796","553"
"15933","693","838","668","136"
"15934","693","945","559","107"
"15935","693","819","577","125"
"15936","693","791","693","159"
"15937","693","1058","681","234"
"15938","693","877","508","108"
"15939","693","765","584","364"
"15940","693","871","709","301"
"15941","693","830","579","224"
"15942","693","838","687","193"
"15943","693","973","658","118"
"15944","693","1025","673","274"
"15945","693","821","702","195"
"15946","693","803","606","149"
"15947","693","933","572","326"
"15948","693","692","668","231"
"15949","693","286","847","130"
"15950","693","446","590","318"
"15951","693","374","458","160"
"15952","693","110","662","295"
"15953","693","214","497","122"
"15954","693","927","475","241"
"15955","693","1030","436","280"
"15956","693","887","173","432"
"15957","693","1039","231","214"
"15958","693","428","336","351"
"15959","693","312","380","399"
"15960","693","393","249","249"
"15961","693","680","347","116"
"15962","693","790","345","162"
"15963","693","834","519","467"
"15964","693","960","596","188"
"15965","693","1065","621","167"
"15966","693","878","681","296"
"15967","693","1103","595","171"
"15968","693","862","409","282"
"15969","693","906","469","127"
"15970","693","371","372","254"
"15971","693","309","218","342"
"15972","693","532","242","111"
"15973","693","356","269","250"
"15974","693","621","353","273"
"15975","693","616","295","122"
"15976","693","197","323","570"
"15977","693","221","477","105"
"15978","693","19","331","284"
"15979","693","351","293","200"
"15980","693","486","302","132"
"15981","693","288","347","123"
"15982","693","410","346","145"
"15983","693","961","639","143"
"15984","693","615","182","225"
"15985","693","512","227","107"
"15986","693","958","254","285"
"15987","693","816","112","104"
"15988","693","1066","141","215"
"15989","693","1024","254","166"
"15990","693","1181","205","104"
"15991","693","1077","150","284"
"15992","693","293","219","117"
"15993","693","307","93","113"
"15994","693","639","126","152"
"15995","693","582","53","157"
"15996","693","207","359","120"
"15997","693","3","291","120"
"15998","693","879","136","120"
"15999","693","756","312","124"
"16000","693","1151","328","158"
"16001","693","977","274","124"
"16002","693","502","189","391"
"16003","693","968","350","232"
"16004","693","963","168","190"
"16005","693","944","458","114"
"16006","693","837","388","175"
"16007","693","974","420","168"
"16008","693","830","330","194"
"16009","693","969","357","159"
"16010","693","676","346","212"
"16011","693","663","332","129"
"16012","693","762","440","186"
"16013","693","576","349","116"
"16014","693","465","341","148"
"16015","693","397","310","201"
"16016","693","417","355","389"
"16017","693","436","251","181"
"16018","693","550","297","206"
"16019","693","407","322","126"
"16020","693","508","342","167"
"16021","693","449","351","131"
"16022","693","631","449","111"
"16023","693","415","279","490"
"16024","693","553","352","133"
"16025","693","586","259","166"
"16026","693","624","338","115"
"16027","693","454","349","153"
"16028","693","644","413","319"
"16029","693","609","310","116"
"16030","693","577","421","533"
"16031","693","595","477","123"
"16032","693","434","353","106"
"16033","693","551","307","159"
"16034","693","722","495","307"
"16035","693","651","324","215"
"16036","693","794","335","331"
"16037","693","365","163","169"
"16038","693","215","253","105"
"16039","693","375","287","174"
"16040","693","261","193","115"
"16041","693","600","313","323"
"16042","693","884","338","1253"
"16043","693","1039","277","167"
"16044","693","709","307","145"
"16045","693","727","98","278"
"16046","693","605","101","177"
"16047","693","951","413","286"
"16048","693","1002","351","150"
"16049","693","785","239","212"
"16050","693","672","394","238"
"16051","693","556","235","114"
"16052","693","1126","320","153"
"16053","693","897","378","282"
"16054","693","824","387","101"
"16055","693","945","472","252"
"16056","693","754","332","111"
"16057","693","840","434","520"
"16058","693","780","339","456"
"16059","693","870","375","121"
"16060","693","860","528","620"
"16061","693","1068","526","174"
"16062","693","530","307","251"
"16063","693","964","467","110"
"16064","693","1214","483","130"
"16065","693","914","425","232"
"16066","693","724","310","400"
"16067","693","931","347","157"
"16068","693","843","198","711"
"16069","693","1017","285","262"
"16070","693","779","352","456"
"16071","693","843","361","111"
"16072","693","699","279","106"
"16073","693","794","283","115"
"16074","693","934","330","191"
"16075","693","811","307","139"
"16076","693","876","383","204"
"16077","693","696","351","157"
"16078","693","866","330","224"
"16079","693","693","352","106"
"16080","693","667","223","243"
"16081","693","691","308","162"
"16082","693","847","467","107"
"16083","693","974","303","102"
"16084","693","905","384","215"
"16085","693","886","264","229"
"16086","693","1115","385","119"
"16087","693","1082","476","153"
"16088","693","1280","553","123"
"16089","693","719","321","214"
"16090","693","697","366","131"
"16091","693","715","421","243"
"16092","693","662","329","424"
"16093","693","525","454","103"
"16094","693","521","324","544"
"16095","693","387","293","124"
"16096","693","489","233","188"
"16097","693","627","175","508"
"16098","693","572","240","205"
"16099","693","533","362","206"
"16100","693","406","250","157"
"16101","693","603","305","150"
"16102","693","641","300","789"
"16103","693","524","225","155"
"16104","693","509","228","290"
"16105","693","419","233","197"
"16106","693","408","125","808"
"16107","693","522","136","296"
"16108","693","611","314","331"
"16109","693","463","308","215"
"16110","693","431","372","268"
"16111","693","370","291","143"
"16112","693","643","263","631"
"16113","693","538","247","157"
"16114","693","918","297","481"
"16115","693","976","435","244"
"16116","693","921","210","218"
"16117","693","858","25","227"
"16118","693","809","147","195"
"16119","693","916","106","109"
"16120","693","687","24","139"
"16121","693","788","143","166"
"16122","693","682","65","172"
"16123","693","469","197","989"
"16124","693","413","241","312"
"16125","693","532","294","184"
"16126","693","803","449","161"
"16127","693","681","397","255"
"16128","693","715","358","193"
"16129","693","568","247","174"
"16130","693","717","276","172"
"16131","693","469","268","378"
"16132","693","570","320","157"
"16133","693","445","308","195"
"16134","693","577","340","301"
"16135","693","611","233","408"
"16136","693","698","367","113"
"16137","693","329","185","193"
"16138","693","151","237","303"
"16139","693","468","145","106"
"16140","693","358","155","114"
"16141","693","470","208","345"
"16142","693","811","382","148"
"16143","693","760","234","188"
"16144","693","548","-25","120"
"16145","693","749","170","371"
"16146","693","576","-35","150"
"16147","693","701","13","300"
"16148","693","805","196","280"
"16149","693","830","118","106"
"16150","693","684","337","122"
"16151","693","788","384","102"
"16152","693","725","521","103"
"16153","693","498","411","174"
"16154","693","305","541","140"
"16155","693","538","514","172"
"16156","693","226","362","323"
"16157","693","235","362","125"
"16158","693","216","235","401"
"16159","693","298","299","224"
"16160","693","460","454","396"
"16161","693","358","514","200"
"16162","693","354","312","136"
