"9643","675","955","225","195"
"9644","675","1044","334","290"
"9645","675","338","182","123"
"9646","675","1336","245","156"
"9647","675","1120","551","119"
"9648","675","1108","304","186"
"9649","675","465","333","172"
"9650","675","363","369","236"
"9651","675","291","268","272"
"9652","675","315","694","179"
"9653","675","341","654","435"
"9654","675","211","509","443"
"9655","675","354","576","352"
"9656","675","215","535","162"
"9657","675","230","658","257"
"9658","675","258","527","240"
"9659","675","354","712","102"
"9660","675","251","470","205"
"9661","675","423","666","196"
"9662","675","314","619","138"
"9663","675","205","505","144"
"9664","675","337","568","301"
"9665","675","240","454","216"
"9666","675","238","556","107"
"9667","675","82","504","160"
"9668","675","330","712","182"
"9669","675","301","603","128"
"9670","675","131","543","273"
"9671","675","231","643","266"
"9672","675","98","669","107"
"9673","675","321","573","213"
"9674","675","188","559","116"
"9675","675","256","390","203"
"9676","675","125","510","122"
"9677","675","78","531","128"
"9678","675","157","377","280"
"9679","675","168","339","117"
"9680","675","208","521","147"
"9681","675","91","583","143"
"9682","675","124","563","121"
"9683","675","215","633","198"
"9684","675","91","458","118"
"9685","675","193","395","175"
"9686","675","329","528","379"
"9687","675","343","656","222"
"9688","675","262","448","134"
"9689","675","285","462","112"
"9690","675","256","470","303"
"9691","675","255","475","165"
"9692","675","323","709","338"
"9693","675","475","729","363"
"9694","675","331","487","541"
"9695","675","257","495","154"
"9696","675","207","513","330"
"9697","675","307","551","138"
"9698","675","431","605","220"
"9699","675","422","669","178"
"9700","675","430","630","130"
"9701","675","512","372","103"
"9702","675","213","274","175"
"9703","675","297","685","112"
"9704","675","361","546","189"
"9705","675","407","653","106"
"9706","675","653","320","165"
"9707","675","197","457","201"
"9708","675","326","513","200"
"9709","675","488","564","314"
"9710","675","471","529","139"
"9711","675","294","516","160"
"9712","675","861","134","131"
"9713","675","780","171","179"
"9714","675","333","369","103"
"9715","675","352","639","222"
"9716","675","153","457","135"
"9717","675","350","519","195"
"9718","675","267","392","168"
"9719","675","180","667","147"
"9720","675","430","599","165"
"9721","675","237","477","117"
"9722","675","231","361","238"
"9723","675","512","538","190"
"9724","675","378","410","150"
"9725","675","399","453","172"
"9726","675","573","298","176"
"9727","675","508","414","109"
"9728","675","1107","340","119"
"9729","675","1033","110","113"
"9730","675","329","614","149"
"9731","675","-24","653","134"
"9732","675","266","630","110"
"9733","675","339","383","119"
"9734","675","296","494","106"
"9735","675","423","605","132"
"9736","675","31","767","249"
"9737","675","193","543","289"
"9738","675","249","675","116"
"9739","675","127","636","309"
"9740","675","207","653","101"
"9741","675","343","423","135"
"9742","675","425","572","164"
"9743","675","518","491","115"
"9744","675","394","394","229"
"9745","675","294","380","212"
"9746","675","517","647","211"
"9747","675","682","490","111"
"9748","675","608","544","121"
"9749","675","506","479","217"
"9750","675","505","404","123"
"9751","675","534","519","268"
"9752","675","441","332","103"
"9753","675","460","617","152"
"9754","675","243","660","152"
"9755","675","586","643","134"
"9756","675","742","610","134"
"9757","675","958","412","117"
"9758","675","108","495","115"
"9759","675","800","180","115"
"9760","675","1382","346","128"
"9761","675","747","407","195"
"9762","675","707","107","157"
"9763","675","1411","254","154"
"9764","675","877","278","137"
"9765","675","760","246","139"
