"11833","687","1159","499","112"
"11834","687","36","143","102"
"11835","687","200","169","139"
"11836","687","13","252","201"
"11837","687","-71","280","112"
"11838","687","392","215","184"
"11839","687","97","222","287"
"11840","687","230","276","138"
"11841","687","277","398","170"
"11842","687","556","406","101"
"11843","687","463","330","249"
"11844","687","229","337","544"
"11845","687","623","376","102"
"11846","687","579","298","215"
"11847","687","7","246","147"
"11848","687","-1","153","116"
"11849","687","105","197","187"
"11850","687","-28","256","107"
"11851","687","82","270","141"
"11852","687","451","444","107"
"11853","687","684","237","285"
"11854","687","822","312","152"
"11855","687","836","230","173"
"11856","687","996","171","494"
"11857","687","1111","218","107"
"11858","687","1220","266","185"
"11859","687","245","200","114"
"11860","687","521","243","216"
"11861","687","222","219","108"
"11862","687","594","234","125"
"11863","687","622","271","120"
"11864","687","824","239","456"
"11865","687","960","241","326"
"11866","687","1142","342","338"
"11867","687","1034","231","112"
"11868","687","477","226","421"
"11869","687","-105","228","232"
"11870","687","387","262","119"
"11871","687","647","190","323"
"11872","687","675","291","202"
"11873","687","566","249","120"
"11874","687","924","171","144"
"11875","687","917","213","272"
"11876","687","857","152","139"
"11877","687","1047","221","112"
"11878","687","966","159","179"
"11879","687","1282","150","164"
"11880","687","176","94","102"
"11881","687","532","143","135"
"11882","687","489","114","168"
"11883","687","693","150","134"
"11884","687","887","197","363"
"11885","687","1003","221","376"
"11886","687","1080","153","117"
"11887","687","1084","114","103"
"11888","687","254","223","146"
"11889","687","469","134","203"
"11890","687","777","303","140"
"11891","687","797","203","105"
"11892","687","861","334","110"
"11893","687","274","298","134"
"11894","687","497","282","239"
"11895","687","588","318","246"
"11896","687","672","215","258"
"11897","687","827","259","114"
"11898","687","922","253","167"
"11899","687","849","163","110"
"11900","687","1081","176","219"
"11901","687","1256","268","142"
"11902","687","894","104","236"
"11903","687","779","241","127"
"11904","687","632","99","126"
"11905","687","278","115","440"
"11906","687","397","190","335"
"11907","687","573","277","152"
"11908","687","506","158","226"
"11909","687","637","165","116"
"11910","687","523","117","163"
"11911","687","574","218","392"
"11912","687","707","220","147"
"11913","687","904","155","270"
"11914","687","823","162","256"
"11915","687","918","268","230"
"11916","687","935","191","106"
"11917","687","802","102","120"
"11918","687","720","198","291"
"11919","687","934","69","153"
"11920","687","849","482","107"
"11921","687","823","149","393"
"11922","687","169","110","117"
"11923","687","312","114","140"
"11924","687","453","225","552"
"11925","687","604","155","159"
"11926","687","538","261","120"
"11927","687","634","156","165"
"11928","687","773","224","131"
"11929","687","823","263","143"
"11930","687","683","219","136"
"11931","687","854","132","141"
"11932","687","1008","181","256"
"11933","687","1096","131","237"
"11934","687","965","98","111"
"11935","687","476","127","108"
"11936","687","413","128","122"
"11937","687","267","119","257"
"11938","687","561","176","227"
"11939","687","707","220","262"
"11940","687","967","281","437"
"11941","687","1004","193","131"
"11942","687","267","33","183"
"11943","687","301","167","116"
"11944","687","196","146","103"
"11945","687","298","127","197"
"11946","687","476","205","378"
"11947","687","293","240","159"
"11948","687","391","252","116"
"11949","687","569","137","259"
"11950","687","581","54","203"
"11951","687","723","142","236"
"11952","687","940","107","508"
"11953","687","949","94","128"
"11954","687","818","32","369"
"11955","687","1188","350","115"
"11956","687","285","142","141"
"11957","687","448","49","195"
"11958","687","331","63","141"
"11959","687","280","594","114"
"11960","687","664","182","264"
"11961","687","617","36","228"
"11962","687","770","103","149"
"11963","687","805","199","218"
"11964","687","917","178","166"
"11965","687","994","264","282"
"11966","687","917","118","186"
"11967","687","966","127","113"
"11968","687","1135","77","121"
"11969","687","817","194","122"
"11970","687","432","40","138"
"11971","687","310","77","252"
"11972","687","505","149","227"
"11973","687","605","167","328"
"11974","687","620","101","144"
"11975","687","504","178","192"
"11976","687","811","164","264"
"11977","687","674","162","188"
"11978","687","796","163","112"
"11979","687","899","227","127"
"11980","687","1041","213","127"
"11981","687","1129","65","487"
"11982","687","381","70","129"
"11983","687","395","150","248"
"11984","687","333","106","230"
"11985","687","432","124","189"
"11986","687","478","161","120"
"11987","687","447","212","121"
"11988","687","337","210","187"
"11989","687","438","331","125"
"11990","687","272","268","100"
"11991","687","115","150","178"
"11992","687","239","117","320"
"11993","687","395","160","212"
"11994","687","58","196","132"
"11995","687","2","177","495"
"11996","687","52","198","134"
"11997","687","191","165","120"
"11998","687","97","199","105"
"11999","687","262","260","204"
"12000","687","-14","182","120"
"12001","687","23","255","119"
"12002","687","334","142","666"
"12003","687","436","350","101"
"12004","687","184","944","104"
