"7687","660","154","484","171"
"7688","660","170","330","121"
"7689","660","145","377","138"
"7690","660","462","460","500"
"7691","660","512","350","221"
"7692","660","760","129","208"
"7693","660","697","-101","109"
"7694","660","451","174","140"
"7695","660","289","20","189"
"7696","660","762","106","121"
"7697","660","338","243","109"
"7698","660","391","250","135"
"7699","660","1214","108","209"
"7700","660","1093","162","149"
"7701","660","716","150","102"
"7702","660","748","126","112"
"7703","660","427","243","128"
"7704","660","582","380","184"
"7705","660","551","383","126"
"7706","660","1048","227","102"
"7707","660","491","234","148"
"7708","660","704","339","179"
"7709","660","567","398","236"
"7710","660","665","425","155"
"7711","660","682","431","112"
"7712","660","771","579","163"
"7713","660","821","347","139"
"7714","660","509","356","118"
"7715","660","459","307","126"
"7716","660","600","374","180"
"7717","660","841","413","103"
"7718","660","922","388","121"
"7719","660","594","347","199"
"7720","660","752","472","162"
"7721","660","662","525","126"
"7722","660","860","403","138"
"7723","660","1164","574","124"
"7724","660","789","714","117"
"7725","660","636","805","103"
"7726","660","887","643","136"
"7727","660","584","605","122"
"7728","660","687","729","108"
"7729","660","600","842","112"
"7730","660","534","747","112"
"7731","660","720","717","166"
"7732","660","793","804","166"
"7733","660","809","610","170"
"7734","660","1053","933","137"
"7735","660","491","879","121"
"7736","660","516","830","114"
"7737","660","611","802","157"
"7738","660","1349","552","207"
"7739","660","430","747","171"
"7740","660","374","681","106"
"7741","660","695","720","116"
"7742","660","766","782","201"
"7743","660","657","860","150"
"7744","660","986","762","143"
"7745","660","973","903","119"
"7746","660","879","761","108"
"7747","660","939","807","128"
"7748","660","1378","765","149"
"7749","660","523","824","150"
"7750","660","707","824","207"
"7751","660","858","887","112"
"7752","660","577","692","300"
"7753","660","-96","4","205"
"7754","660","-259","28","145"
"7755","660","666","64","123"
"7756","660","496","200","143"
"7757","660","1898","168","107"
"7758","660","-43","626","105"
"7759","660","831","117","119"
"7760","660","434","132","113"
"7761","660","837","283","114"
"7762","660","934","278","136"
"7763","660","477","502","167"
"7764","660","497","329","122"
"7765","660","474","527","133"
"7766","660","467","530","289"
"7767","660","525","209","150"
"7768","660","506","412","122"
"7769","660","1557","22","122"
"7770","660","1539","47","131"
"7771","660","437","663","109"
"7772","660","388","738","100"
"7773","660","401","704","226"
"7774","660","398","660","177"
"7775","660","517","639","148"
"7776","660","434","756","165"
"7777","660","386","637","197"
"7778","660","462","261","108"
"7779","660","1134","438","119"
"7780","660","429","291","167"
"7781","660","535","307","130"
"7782","660","370","456","280"
"7783","660","384","155","191"
"7784","660","736","180","112"
"7785","660","542","109","180"
"7786","660","703","152","166"
"7787","660","664","32","127"
"7788","660","385","190","139"
"7789","660","485","65","157"
"7790","660","816","156","139"
"7791","660","836","194","100"
"7792","660","675","238","117"
"7793","660","772","222","340"
"7794","660","427","392","139"
"7795","660","496","280","150"
"7796","660","606","193","140"
"7797","660","782","225","113"
"7798","660","442","358","130"
"7799","660","600","364","137"
"7800","660","544","613","110"
"7801","660","650","331","110"
"7802","660","611","369","141"
"7803","660","603","394","150"
"7804","660","686","638","100"
"7805","660","618","375","193"
"7806","660","655","424","101"
"7807","660","497","534","134"
"7808","660","536","539","111"
"7809","660","491","488","155"
"7810","660","388","499","306"
"7811","660","597","537","108"
"7812","660","523","515","147"
"7813","660","475","621","134"
"7814","660","1510","825","115"
"7815","660","1179","704","143"
"7816","660","1039","606","117"
"7817","660","1195","732","128"
"7818","660","368","643","208"
"7819","660","615","303","131"
"7820","660","405","321","119"
"7821","660","530","294","207"
"7822","660","421","389","383"
"7823","660","470","275","230"
"7824","660","592","311","113"
"7825","660","524","424","114"
"7826","660","359","608","169"
"7827","660","527","601","126"
"7828","660","432","465","207"
"7829","660","728","696","111"
"7830","660","560","831","138"
"7831","660","409","743","117"
"7832","660","859","255","124"
"7833","660","515","180","235"
"7834","660","562","228","124"
"7835","660","435","105","103"
"7836","660","729","331","102"
"7837","660","448","194","200"
"7838","660","688","245","170"
"7839","660","588","193","144"
"7840","660","648","197","210"
"7841","660","983","380","101"
"7842","660","1256","181","123"
"7843","660","1040","292","117"
"7844","660","481","143","123"
"7845","660","583","216","131"
"7846","660","738","365","250"
"7847","660","488","397","260"
"7848","660","678","263","197"
"7849","660","836","331","167"
"7850","660","1009","372","318"
"7851","660","1322","223","110"
